7800	1.667 -3.148 -3.244 0.06789	1.355 1.646 4.462 -2.306	0.06831 1.039 2.089 0.1341	-0.2526 -2.486 1.399 -3.839
7900	1.488 -2.925 -3.249 0.2847	1.195 1.431 4.561 -2.431	-0.1387 1.17 1.855 0.2049	-0.4462 -2.375 1.529 -3.806
8000	1.289 -2.68 -3.279 0.541	1.229 1.489 4.392 -2.353	-0.01309 1.028 1.672 0.1784	-0.6075 -2.603 1.585 -3.791
8100	1.291 -2.623 -3.154 0.703	1.121 1.362 4.434 -2.254	0.02073 1.077 1.722 0.4288	-0.7689 -2.497 1.815 -3.863
8200	1.236 -2.706 -2.858 0.8268	0.8111 1.179 4.729 -2.538	-0.08038 1.04 1.648 0.4435	-0.5408 -2.856 2.17 -3.875
8300	1.129 -2.772 -2.861 1.008	0.8343 1.166 4.369 -2.606	0.06646 0.8596 1.519 0.6235	-0.3597 -2.9 2.21 -3.898
8400	1.194 -3.026 -3.12 1.122	1.093 1.291 4.187 -2.44	-0.09895 0.996 1.531 0.7348	-0.05868 -2.98 2.053 -4.215
8500	1.025 -2.965 -3.123 0.937	1.244 1.029 4.319 -2.869	0.1435 1.093 1.423 0.4741	0.0236 -2.798 1.951 -4.337
8600	1.019 -3.083 -3.022 1.055	1.196 0.9701 4.556 -2.821	0.0457 1.283 1.432 0.4186	0.3187 -2.98 2.041 -4.173
8700	0.9781 -3.12 -2.839 1.097	1.035 1.032 4.607 -2.902	-0.126 1.478 1.245 0.4693	0.5934 -2.972 2.042 -4.075
8800	1.005 -3.315 -2.493 0.9845	1.051 0.9766 4.438 -3.371	-0.2004 1.529 1.272 0.4532	0.4114 -2.776 2.085 -4.157
8900	0.9497 -3.589 -2.2 1.043	1.561 0.9715 4.64 -3.177	-0.2926 1.503 1.281 0.3728	0.1527 -2.862 2.202 -4.273
9000	1.051 -3.542 -2.344 0.8622	1.292 1.077 4.497 -3.084	-0.001035 1.728 1.341 0.5756	0.1795 -2.957 2.374 -4.33
9100	1.251 -3.367 -2.449 0.9116	1.525 1.234 4.59 -3.022	0.3278 1.851 1.74 0.2427	0.08145 -2.632 2.287 -4.365
9200	1.08 -3.377 -2.198 0.9488	1.735 1.261 4.465 -3.044	0.2764 1.615 1.629 0.4967	0.133 -2.627 2.176 -4.371
9300	1.237 -3.726 -2.195 1.018	1.934 1.286 4.131 -2.961	0.1277 1.694 1.499 0.2881	0.04895 -2.684 2.061 -4.2
9400	0.9557 -3.387 -2.146 0.7639	1.875 1.064 4.611 -2.573	-0.003693 1.774 1.312 0.1505	0.2375 -2.743 2.186 -4.222
9500	1.043 -3.168 -2.177 0.5998	1.772 1.141 4.82 -2.77	-0.1361 1.733 1.351 -0.06394	-0.06088 -2.743 2.469 -4.219
9600	0.9737 -3.316 -1.993 0.4886	2.116 1.065 4.925 -2.695	-0.09976 1.712 1.248 -0.03892	-0.04863 -2.772 2.586 -4.312
9700	1.121 -3.466 -2.088 0.3086	1.981 1.065 4.84 -2.815	0.04502 1.996 1.44 -0.114	-0.2657 -2.873 2.746 -4.36
9800	1.196 -3.324 -2.011 0.205	1.902 1.202 4.969 -3.076	0.02882 2.374 1.446 0.04819	-0.1494 -2.755 2.946 -4.481
9900	1.162 -3.405 -1.859 -0.07727	1.603 0.9737 4.971 -3.34	0.02245 2.695 1.52 -0.2125	-0.07939 -2.551 2.727 -4.493
10000	1.129 -3.561 -1.765 -0.1402	1.57 1.083 4.839 -3.321	0.1597 2.626 1.542 -0.2491	-0.05685 -2.491 2.706 -4.669
10100	1.207 -3.556 -1.548 -0.03301	1.619 1.372 4.726 -2.995	0.1401 3.106 1.519 -0.2992	-0.07548 -2.057 2.559 -4.512
10200	1.289 -3.794 -1.69 -0.1599	1.436 1.402 4.573 -3.152	0.5107 2.954 1.683 -0.3141	0.2211 -2.288 2.616 -4.672
10300	1.267 -3.906 -1.745 -0.332	1.36 1.158 4.54 -3.114	0.4102 2.977 1.46 -0.07362	0.6313 -2.391 2.409 -4.529
10400	1.044 -4.11 -1.603 0.0985	1.459 1.071 4.724 -3.418	0.4079 2.815 1.266 0.08261	0.7047 -2.332 2.332 -4.794
10500	0.8725 -4.063 -1.475 -0.2449	1.674 0.9926 5.198 -3.73	0.4676 2.868 1.35 -0.006822	0.5269 -2.656 2.542 -4.796
10600	0.9267 -4.001 -1.296 -0.4513	1.766 0.9617 5.017 -3.901	0.7209 2.383 1.199 0.06027	0.3425 -2.565 2.668 -4.535
10700	0.7855 -4.218 -1.112 -0.4298	1.629 1.039 5.036 -4.34	0.928 2.243 1.17 0.1266	0.1508 -2.625 2.584 -4.679
10800	1.07 -4.439 -1.214 -0.4575	1.481 1.146 4.868 -4.241	0.9385 1.999 1.471 -0.1381	0.4012 -2.559 2.567 -4.676
10900	1.031 -4.404 -1.285 -0.6904	1.741 1.239 4.485 -4.168	1.032 2.063 1.312 -0.1527	0.2378 -2.671 2.604 -4.664
11000	1.028 -4.624 -1.253 -1.073	1.69 1.171 4.395 -3.998	0.6948 2.253 1.488 -0.08521	0.3115 -3.032 2.613 -4.566
11100	0.9988 -4.73 -1.266 -1.11	1.702 1.122 4.195 -4.111	0.6842 2.164 1.361 -0.3176	0.3183 -3.024 2.713 -4.715
11200	1.034 -4.623 -1.354 -1.141	1.7 1.067 4.362 -3.947	0.6425 1.862 1.433 -0.2955	0.2491 -3.088 2.767 -4.736
11300	1.151 -4.479 -1.453 -1.309	1.489 1.188 4.372 -4.007	0.8617 1.638 1.445 -0.4419	0.07108 -3.087 3.122 -4.874
11400	1.096 -4.393 -1.487 -1.495	1.449 1.196 4.297 -4.218	0.8832 1.512 1.407 -0.3918	0.06518 -3.196 3.219 -4.846
11500	1.029 -4.473 -1.32 -1.393	1.595 0.8933 4.284 -4.055	1.099 1.404 1.292 -0.1459	-0.03265 -3.205 3.318 -4.986
11600	1.093 -4.447 -1.172 -1.374	1.435 1.114 4.141 -4.079	1.257 1.517 1.422 0.1154	0.3167 -3.1 3.217 -4.971
11700	1.007 -4.4 -1.12 -1.481	0.9718 0.9923 4.164 -4.056	1.339 1.755 1.249 0.3599	0.2969 -2.931 3.252 -4.778
11800	0.98 -4.59 -1.013 -1.602	1.209 1 4.309 -4.082	1.377 1.585 1.286 0.6422	0.1637 -2.912 3.068 -5.05
11900	0.8501 -4.597 -0.8717 -1.712	1.254 0.8444 4.49 -4.121	1.347 1.525 1.321 0.6148	0.175 -2.611 3.083 -5.427
12000	0.9273 -4.232 -1.048 -1.472	1.231 1.015 4.261 -4.344	1.554 1.421 1.219 0.3361	0.2461 -2.391 3.201 -5.399
12100	0.9739 -4.002 -1.063 -1.598	1.1 0.855 4.244 -4.493	1.331 1.361 1.264 0.08253	0.5891 -2.076 3.283 -5.373
12200	1.167 -4.123 -0.9399 -1.692	1.039 1.255 4.219 -4.356	1.307 1.383 1.456 -0.1505	0.4495 -1.935 3.435 -5.588
12300	1.138 -4.078 -0.9586 -1.571	1.22 1.156 4.121 -4.248	1.356 1.497 1.478 -0.08042	0.6929 -2.052 3.365 -5.224
12400	1.185 -4.073 -0.8237 -1.899	1.365 1.154 4.096 -4.39	1.515 1.419 1.576 -0.04653	0.7036 -2.133 3.149 -4.908
12500	1.005 -4.097 -0.8686 -1.54	1.38 0.9886 3.945 -4.14	1.083 1.517 1.331 0.04921	0.7739 -2.231 3.258 -5.038
12600	1.081 -4.168 -0.9626 -1.493	1.468 1.168 4.298 -4.105	1.054 1.115 1.552 0.2342	0.8116 -2.308 2.883 -4.91
12700	1.033 -4.061 -0.7856 -1.505	1.552 1.038 4.086 -4.501	0.7916 1.251 1.438 0.02299	1.297 -1.794 2.909 -5.16
12800	0.9646 -4.101 -0.8829 -1.478	1.4 1.101 4.315 -4.657	0.7074 1.273 1.383 0.2159	1.345 -1.674 2.877 -5.446
12900	1.046 -4.016 -0.8275 -1.304	1.5 1.035 4.351 -4.805	0.5246 1.606 1.391 0.4157	1.399 -1.527 2.914 -5.353
13000	1.069 -4.088 -0.647 -1.22	1.844 1.105 4.413 -5.04	0.6024 1.774 1.397 0.441	0.7846 -1.24 2.929 -5.45
13100	0.9091 -3.938 -0.5105 -1.343	1.91 1.063 4.336 -5.36	0.3823 1.647 1.196 0.2129	0.5468 -1.097 2.891 -5.51
13200	0.8345 -4.267 -0.4132 -1.133	1.891 0.8678 4.549 -5.225	0.2056 1.747 1.249 0.4908	0.4533 -1.015 2.703 -5.516
13300	0.9466 -4.203 -0.4514 -0.7543	1.801 0.9571 5.036 -5.06	0.1222 1.908 1.355 0.1259	0.5222 -0.795 2.403 -5.46
13400	0.8402 -3.927 -0.6396 -1.056	1.964 0.9584 4.939 -5.129	0.2569 2.048 1.11 0.2074	0.5308 -1.086 2.78 -5.394
13500	0.7405 -4.035 -0.5625 -1.38	1.829 0.8927 5.287 -5.093	0.1677 2.023 1.09 -0.2134	0.8852 -1.338 2.944 -5.835
13600	0.9033 -4.077 -0.5923 -1.478	1.996 0.8651 5.414 -5.146	-0.04599 1.958 1.197 0.05535	0.9509 -1.108 2.851 -5.636
13700	0.8393 -4.151 -0.8114 -1.233	2.177 0.7915 5.339 -5.056	0.0001321 1.795 1.273 0.1168	0.6696 -1.205 2.468 -5.615
13800	0.9601 -4.485 -0.9201 -1.148	1.86 0.8876 5.396 -5.15	-0.2463 1.623 1.291 -0.0007855	0.8398 -1.255 2.323 -5.59
13900	0.8562 -4.356 -0.9981 -1.002	1.979 0.9034 5.238 -5.062	-0.3482 1.587 1.236 -0.06691	0.8169 -1.2 2.081 -5.575
14000	0.9145 -4.479 -1.167 -1.017	2.1 0.9285 5.371 -4.768	-0.5592 1.704 1.306 -0.2173	0.9662 -1.34 1.994 -5.623
14100	0.9037 -4.47 -1.21 -1.378	2.078 0.9561 5.194 -4.83	-0.6751 1.745 1.258 -0.1931	1.096 -1.205 2.058 -5.671
14200	1.054 -4.494 -1.266 -1.334	2.052 0.9386 5.095 -4.697	-0.7274 1.783 1.327 -0.2471	1.216 -1.07 2.051 -5.688
14300	1.072 -4.636 -1.301 -1.105	2.273 1.126 4.752 -4.726	-0.4226 1.771 1.527 -0.3326	1.284 -1.272 1.897 -5.655
14400	1.191 -4.831 -1.638 -0.8422	2.28 1.328 4.595 -4.59	-0.357 1.626 1.47 -0.5469	1.435 -1.402 1.856 -5.976
14500	1.241 -5.092 -1.667 -0.7131	1.968 1.426 4.555 -4.707	-0.1302 1.797 1.572 -0.4644	1.261 -1.336 2.256 -6.326
14600	1.264 -4.996 -1.813 -0.7691	1.614 1.315 4.775 -4.827	-0.1365 1.471 1.722 -0.3746	1.052 -1.338 2.318 -6.689
14700	1.238 -4.943 -1.623 -0.8809	1.677 1.131 4.522 -4.456	-0.5554 1.496 1.589 -0.07933	1.247 -1.299 2.433 -6.519
14800	1.227 -4.886 -1.476 -1.033	1.661 1.209 4.845 -4.564	-0.6766 1.364 1.447 -0.2992	1.436 -1.231 2.28 -6.32
14900	1.28 -4.59 -1.348 -0.7336	1.361 1.219 4.921 -4.754	-0.7665 1.462 1.503 -0.4563	1.403 -0.6978 2.336 -6.284
15000	1.249 -4.787 -0.906 -0.8166	1.504 1.308 4.76 -4.913	-0.9469 1.608 1.635 -0.8283	1.276 -0.7671 2.306 -6.131
15100	1.28 -4.697 -0.9385 -0.5563	1.457 1.413 4.922 -4.856	-0.8628 1.86 1.613 -0.6168	1.158 -0.7114 2.409 -6.188
15200	1.255 -4.691 -0.9362 -0.6075	1.363 1.243 4.744 -5.157	-0.4477 2.043 1.673 -0.5637	1.202 -0.4485 2.226 -6.063
15300	1.275 -4.802 -0.8698 -0.2462	1.296 1.232 4.838 -5.053	-0.6738 1.661 1.625 -0.3258	1.34 -0.5917 2.312 -6.317
15400	1.253 -4.901 -0.713 -0.2053	1.214 1.423 4.891 -4.891	-1.02 2.042 1.515 -0.277	1.304 -0.5174 2.435 -6.401
15500	1.13 -4.986 -0.6798 -0.1544	1.34 1.255 4.86 -4.729	-1.035 2.1 1.55 -0.3292	1.215 -0.6437 2.369 -6.503
15600	1.055 -4.93 -0.3472 0.2003	1.53 1.224 4.987 -5.105	-1.188 1.986 1.403 -0.6495	1.487 -0.3843 2.405 -6.382
15700	1.311 -4.88 -0.3458 0.002271	1.085 1.211 5.246 -5.245	-1.14 2.062 1.483 -1.022	1.354 -0.3154 2.804 -6.539
15800	1.173 -4.847 -0.3803 -0.2721	0.7974 1.221 5.293 -5.284	-1.236 1.861 1.578 -1.207	1.229 -0.5223 2.881 -6.596
15900	1.138 -4.944 -0.4958 -0.4828	0.7146 1.15 5.457 -5.391	-1.553 1.884 1.379 -1.138	1.228 -0.9413 2.821 -6.403
16000	1.251 -5.283 -0.5513 -0.3491	0.5211 1.319 5.411 -5.362	-1.509 1.832 1.454 -0.9619	1.556 -1.179 2.988 -6.428
16100	1.266 -5.262 -0.4472 -0.3814	0.6393 1.249 5.117 -5.269	-1.588 1.749 1.531 -0.8986	1.496 -1.172 3.119 -6.477
16200	1.059 -5.344 -0.5719 -0.1748	0.7454 1.111 5.189 -5.316	-1.431 1.864 1.589 -1.029	1.645 -1.532 2.854 -6.395
16300	1.086 -5.627 -0.9815 0.02702	0.7439 1.114 5.22 -5.284	-1.317 1.474 1.319 -1.141	1.811 -1.605 2.65 -6.513
16400	0.8341 -5.54 -0.7338 0.01121	0.6263 0.8766 5.224 -5.04	-1.495 1.257 1.211 -1.103	1.574 -1.589 2.489 -6.518
16500	1.345 -5.666 -0.6302 0.07656	0.6478 1.188 5.203 -4.818	-1.42 1.065 1.622 -1.224	1.412 -1.568 2.791 -6.181
16600	1.286 -5.516 -0.5984 -0.01504	0.6728 1.317 5.015 -4.664	-1.161 1.075 1.606 -1.338	1.625 -1.353 2.646 -6.223
16700	1.271 -5.792 -0.3897 -0.2163	0.6922 1.346 5.043 -4.703	-0.9217 1.241 1.572 -1.402	1.644 -1.366 2.56 -6.104
16800	1.315 -5.6 -0.4617 -0.2161	0.6851 1.449 5.101 -5.014	-0.9641 0.9709 1.611 -1.292	1.561 -1.479 2.649 -6.199
16900	1.563 -5.927 -0.6068 -0.1177	0.6413 1.572 5.183 -5.021	-0.8045 0.889 1.883 -1.337	1.515 -1.567 2.378 -5.879
17000	1.529 -6.009 -0.5577 0.1719	0.6522 1.576 5.475 -4.84	-0.5126 0.6583 1.911 -1.326	1.525 -1.407 2.32 -6.16
17100	1.389 -6.081 -0.8926 0.1875	0.5993 1.549 5.648 -4.817	-0.7232 0.6437 1.605 -1.335	1.383 -1.764 2.312 -6.264
17200	1.377 -6.041 -1.016 0.0243	0.6667 1.549 5.657 -4.888	-0.591 0.515 1.764 -1.369	1.435 -1.656 2.167 -6.419
17300	1.501 -6.03 -1.156 0.2751	0.963 1.408 5.659 -5.099	-0.557 0.5365 1.881 -1.566	1.39 -1.526 2.141 -6.508
17400	1.511 -6.157 -1.045 0.2946	0.888 1.46 5.723 -5.079	-0.6873 0.6003 1.757 -1.597	1.625 -1.417 2.22 -6.551
17500	1.484 -6.195 -1.108 0.5792	1.311 1.51 5.559 -5.104	-1.014 0.4818 1.705 -1.338	1.395 -1.525 2.261 -6.531
17600	1.726 -6.055 -0.7359 0.5616	1.397 1.693 5.379 -4.983	-0.82 0.5062 2.116 -1.157	1.51 -1.513 2.519 -6.385
17700	1.59 -6.096 -0.7632 0.2412	1.31 1.721 5.446 -5.232	-0.7096 0.8475 1.956 -1.223	1.262 -1.808 2.874 -6.312
